year,doy,hour,mean,std
2015,98,2,0.018576000000000002,0.0216
2015,169,12,0.181656,0.0131352155673213
2015,202,12,0.24494400000000002,0.0216
2015,202,13,0.184464,0.0216
2015,252,12,0.20692799999999997,0.016495386991519798
2015,283,12,0.150336,0.0216
2015,283,13,0.11664000000000001,0.0216
2016,82,11,0.043415999999999996,0.0216
2016,82,12,0.030672,0.0216
2016,134,14,0.13629600000000003,0.0504025713629771
2016,168,11,0.27702,0.0728546258792124
2016,201,14,0.286632,0.023521199969389305
2016,252,9,0.20379599999999998,0.03558727008355658
2016,292,13,0.11232,0.0216
2016,292,14,0.186192,0.0216
2016,341,11,0.05778000000000001,0.07041086484343166
2017,109,12,0.089532,0.025812225940433742
2017,144,12,0.229176,0.0216
2017,144,13,0.098496,0.0216
2017,172,9,0.14515200000000003,0.025048550616752263
2017,199,8,0.32961599999999996,0.06323231680082582
2017,262,10,0.38361600000000007,0.10263796350278977
2017,298,11,0.149472,0.0216
2017,298,12,0.197856,0.0216
2017,312,10,0.044064000000000006,0.02016102854519085
2018,108,13,0.066528,0.012829745437848717
2018,131,13,0.055296000000000005,0.055595563564011116
2018,214,10,0.22204800000000002,0.10813642583329633
2018,262,9,0.24040800000000004,0.07545112197972939
2019,113,11,0.10054800000000001,0.1122602725811763
2019,155,13,0.166752,0.0216
2019,197,11,0.263304,0.04368222851458016
2019,231,15,0.330048,0.0009164103884177461
2021,112,14,0.21902400000000002,0.0216
2021,138,13,0.10908,0.0216
2021,173,13,0.27036000000000004,0.0216
2021,201,10,0.36061200000000004,0.0216
2021,299,13,0.11577600000000002,0.0216
