year,doy,hour,mean,std
2014,167,8,-0.25466399999999995,0.023521199969389346
2014,190,12,-0.28728,0.003054701294725888
2014,224,9,-0.232848,-0.058212
2014,254,12,-0.312336,0.026270431134642634
2014,254,13,-0.266544,-0.066636
2014,295,13,-0.07776,0.02932513242936849
2015,98,12,-0.027648000000000002,-0.006912000000000001
2015,169,13,-0.215352,0.02168837919255377
2015,202,8,-0.311904,-0.077976
2015,202,9,-0.264384,-0.066096
2015,252,9,-0.17064000000000001,-0.042660000000000003
2015,252,10,-0.18576,-0.04644
2015,284,10,-0.08078400000000001,0.020161028545190852
2016,82,9,-0.019332000000000002,-0.0048330000000000005
2016,133,13,-0.093312,0.015273506473629432
2016,168,14,-0.13359600000000002,0.004734787006825124
2016,199,13,-0.31503600000000004,0.09271018429493062
2016,252,14,-0.25304400000000005,0.004429316877352521
2016,293,10,-0.028691999999999995,0.005447550642261161
2016,342,13,0.0028512000000000003,0.020405404648768916
2017,109,9,-0.125226,0.014586198682316103
2017,144,9,-0.09298799999999999,0.10492898947383418
2017,144,10,-0.161136,-0.040284
2017,173,8,-0.09408342857142858,0.030066988458087633
2017,199,9,-0.14919120000000002,0.032471474762936124
2017,262,10,-0.05875200000000001,0.06822166224887811
2017,297,12,-0.084288,0.020235117197585
2017,312,11,0.0025199999999999984,0.01802273763888272
2018,109,9,-0.024192,0.02810325191147815
2018,131,14,0.017208,0.004989345448052277
2018,160,10,0.04143600000000001,0.026015872693415456
2018,214,12,-0.08063999999999999,0.026677724640606047
2018,262,12,-0.056106,0.0031310688270940333
2019,113,9,-0.077544,0.01160786491995837
2019,155,15,-0.012312000000000002,0.03085248307673144
2019,197,9,-0.014904,0.05162445188086745
2021,112,14,-0.024678000000000002,-0.0061695000000000005
2021,138,14,0.038275199999999995,0.009568799999999999
2021,173,9,-0.1025568,-0.0256392
2021,202,8,0.07376400000000001,0.018441000000000003
2021,265,13,-0.10303199999999998,-0.025757999999999996
2021,299,13,-0.014364,-0.003591
